datetime,open,high,low,close,volume,EMA_20,EMA_50,RSI_14,ATR,trade_type,signals
2018-12-02 05:30:00,4190.98,4312.99,4103.04,4161.01,38912.15479,4684.3222042012085,5455.580018598574,31.572763566252164,455.79785714285714,HOLD,0
2018-12-03 05:30:00,4160.55,4179.0,3827.0,3884.01,49094.369163,4608.101994277285,5393.949821790787,27.879070394153487,423.15500000000003,HOLD,0
2018-12-04 05:30:00,3884.76,4085.0,3781.0,3951.64,48489.551613,4545.581804346114,5337.388652308795,30.031337138936593,393.2807142857143,HOLD,0
2018-12-05 05:30:00,3950.98,3970.0,3745.0,3769.84,44004.799448,4471.701632503627,5275.916156139823,27.643184776791628,382.68428571428575,HOLD,0
2018-12-06 05:30:00,3768.44,3899.99,3500.0,3508.75,68378.796943,4379.991953217567,5206.615522565712,24.615708525897276,383.62857142857143,HOLD,0
2018-12-07 05:30:00,3508.75,3549.99,3224.6,3403.55,95145.457442,4286.997481482561,5135.90707070039,23.49896955548843,388.22357142857135,HOLD,0
2018-12-08 05:30:00,3403.57,3495.0,3222.0,3410.93,55365.949949,4203.562483246126,5068.260911065081,23.76027350022872,357.5585714285714,HOLD,0
2018-12-09 05:30:00,3411.36,3658.0,3394.04,3545.37,45956.893296,4140.877484841733,5008.539698866451,28.5482124551001,334.96000000000004,HOLD,0
2018-12-10 05:30:00,3548.49,3610.0,3370.11,3432.88,40989.244553,4073.449152952044,4946.749122440316,27.019203884506297,316.0235714285714,HOLD,0
2018-12-11 05:30:00,3434.01,3480.0,3324.32,3380.39,35920.864154,4007.443519337564,4885.32327450148,26.311067661152066,309.22357142857135,HOLD,0
2018-12-12 05:30:00,3379.23,3492.0,3350.0,3445.0,33922.931286,3953.8774698768434,4828.840008834755,28.785196953688697,282.2092857142856,HOLD,0
2018-12-13 05:30:00,3446.38,3460.0,3255.5,3302.06,40040.917013,3891.7996156028585,4768.966282998099,26.653101699379803,273.62142857142845,HOLD,0
2018-12-14 05:30:00,3302.06,3335.39,3177.0,3224.17,44492.983807,3828.2158426883007,4708.386036606017,25.542855110538014,256.4807142857142,HOLD,0
2018-12-15 05:30:00,3225.19,3276.5,3156.26,3211.72,29796.041436,3769.5019529084625,4649.693250856762,25.361006283671657,240.99928571428563,HOLD,0
2018-12-16 05:30:00,3211.71,3294.0,3186.0,3228.67,24628.808538,3717.994147869561,4593.966848862378,26.13205552179822,233.7171428571428,HOLD,0
2018-12-17 05:30:00,3229.22,3585.0,3216.0,3509.08,66762.216388,3698.0975623581744,4551.42226655405,37.613922149490165,234.9314285714285,HOLD,0
2018-12-18 05:30:00,3509.03,3678.59,3424.47,3652.98,61369.615257,3693.800651657396,4516.189236493107,42.549126079182145,231.36857142857139,HOLD,0
2018-12-19 05:30:00,3653.0,3912.73,3622.55,3662.22,94137.341014,3690.792970547168,4482.700246826711,42.86169130686137,236.02428571428567,HOLD,0
2018-12-20 05:30:00,3660.01,4120.0,3635.0,4049.62,101543.835986,3724.966973352199,4465.716707735468,54.129715791761235,242.09642857142853,HOLD,0
2018-12-21 05:30:00,4051.86,4139.99,3764.0,3838.66,82343.850112,3735.79488065199,4441.126248608587,48.51854655849265,245.71071428571423,HOLD,0
2018-12-22 05:30:00,3840.25,3979.0,3785.0,3948.91,42822.350872,3756.091558685134,4421.823650623936,51.35650206611154,240.0678571428571,HOLD,0
2018-12-23 05:30:00,3948.91,4021.53,3870.0,3929.71,40117.531529,3772.6266483341687,4402.525076089665,50.83098045111086,232.0371428571428,HOLD,0
2018-12-24 05:30:00,3929.71,4198.0,3924.83,4008.01,64647.809129,3795.0441103975813,4387.053896635169,52.94563896255092,234.41428571428568,HOLD,0
2018-12-25 05:30:00,4010.11,4020.0,3646.41,3745.79,62725.629432,3790.3532427406685,4361.906292845554,45.83604826665859,249.9792857142857,HOLD,0
2018-12-26 05:30:00,3745.56,3837.15,3656.74,3777.74,42629.375817,3789.151981527272,4338.9978107731795,46.77388853637095,252.72285714285718,HOLD,0
2018-12-27 05:30:00,3777.74,3813.98,3535.0,3567.91,44097.392912,3768.0813166199127,4308.7590730958,41.67081391320852,258.04285714285714,HOLD,0
2018-12-28 05:30:00,3567.89,3887.25,3540.04,3839.26,45964.304987,3774.860238846588,4290.3473447391025,49.364438665192466,271.53000000000003,HOLD,0
2018-12-29 05:30:00,3839.0,3892.0,3670.0,3695.32,38874.373903,3767.284978004056,4267.012939063059,45.90547555388541,278.7985714285715,HOLD,0
2018-12-30 05:30:00,3696.71,3903.5,3657.9,3801.91,33222.369262,3770.5825991465267,4248.77360811941,48.768271437050295,288.6271428571429,HOLD,0
2018-12-31 05:30:00,3803.12,3810.0,3630.33,3702.9,29991.77835,3764.136637323048,4227.366799957865,46.31628493282591,275.10357142857146,HOLD,0
2019-01-01 05:30:00,3701.23,3810.16,3642.0,3797.14,23741.687033,3767.279814720853,4210.495160743831,48.947397904656455,268.96357142857147,HOLD,0
2019-01-02 05:30:00,3796.45,3882.14,3750.45,3858.56,35156.463369,3775.9731656998197,4196.693781891131,50.645194264062965,257.64285714285717,HOLD,0
2019-01-03 05:30:00,3857.57,3862.74,3730.0,3766.78,29406.948359,3775.0976261093606,4179.8344178954,48.07250466714076,232.48142857142858,HOLD,0
2019-01-04 05:30:00,3767.2,3823.64,3703.57,3792.01,29519.554671,3776.7083283846596,4164.62561719362,48.841843956291434,214.20142857142858,HOLD,0
2019-01-05 05:30:00,3790.09,3840.99,3751.0,3770.96,30490.667751,3776.1608685385017,4149.187749852694,48.200207579033965,206.77214285714285,HOLD,0
2019-01-06 05:30:00,3771.12,4027.71,3740.0,3987.6,36553.806709,3796.297928677692,4142.850975348667,54.78379048655923,216.4992857142857,HOLD,0
2019-01-07 05:30:00,3987.62,4017.9,3921.53,3975.45,31869.846264,3813.3600307083884,4136.2862312173465,54.36645280231894,203.87071428571426,HOLD,0
2019-01-08 05:30:00,3976.76,4069.8,3903.0,3955.13,38901.423122,3826.861932545685,4129.182065287255,53.63061781597706,189.09999999999997,HOLD,0
2019-01-09 05:30:00,3955.45,4006.81,3930.04,3966.65,28989.439511,3840.1750818270484,4122.808258805402,54.0106498159759,181.6971428571428,HOLD,0
2019-01-10 05:30:00,3966.06,3996.01,3540.0,3585.88,59402.22851,3815.956502605425,4101.752248656171,41.81258788529279,194.34214285714282,HOLD,0
2019-01-11 05:30:00,3585.88,3658.0,3465.0,3601.31,38338.654733,3795.513978547766,4082.1270624343606,42.38048403298993,183.32714285714283,HOLD,0
2019-01-12 05:30:00,3601.31,3618.19,3530.0,3583.13,21999.928354,3775.2869329717882,4062.558550182033,41.86207416560304,173.76928571428567,HOLD,0
2019-01-13 05:30:00,3584.1,3611.1,3441.3,3476.81,26385.757454,3746.8605584030465,4039.5880188023457,38.867726285247926,168.35499999999996,HOLD,0
2019-01-14 05:30:00,3477.56,3671.87,3467.02,3626.09,35235.211215,3735.358600459899,4023.3724102218616,44.83426251810665,170.15357142857138,HOLD,0
2019-01-15 05:30:00,3626.08,3648.42,3516.62,3553.06,34137.997459,3717.996828987528,4004.9287862915926,42.64161061138023,167.55642857142854,HOLD,0
2019-01-16 05:30:00,3553.06,3645.0,3543.51,3591.84,27480.179977,3705.9818928934774,3988.729226044864,44.202127552556576,165.39928571428567,HOLD,0
2019-01-17 05:30:00,3591.84,3634.7,3530.39,3616.21,29755.440838,3697.432188808384,3974.1206289450656,45.21091118118848,163.36857142857139,HOLD,0
2019-01-18 05:30:00,3613.32,3620.0,3565.75,3594.87,22713.446755,3687.6643613028236,3959.2480552609454,44.45302279285322,158.66714285714284,HOLD,0
2019-01-19 05:30:00,3594.87,3720.0,3594.23,3665.3,22171.578123,3685.534422131126,3947.7206805448304,47.57648385696415,161.22285714285712,HOLD,0
2019-01-20 05:30:00,3665.75,3693.73,3475.0,3539.28,27901.938598,3671.6054295472095,3931.703398954837,42.92537760470207,156.29571428571427,HOLD,0
2019-01-21 05:30:00,3539.26,3559.51,3475.5,3526.9,19644.436839,3657.823960066523,3915.8287558585694,42.48596224839951,155.41285714285715,HOLD,0
2019-01-22 05:30:00,3526.88,3608.5,3434.85,3570.93,29336.442967,3649.548344822092,3902.303314452351,44.65588982612924,155.90214285714288,HOLD,0
2019-01-23 05:30:00,3570.41,3607.98,3514.5,3552.82,24938.842698,3640.336121505702,3888.598086434612,43.92187189331872,157.0957142857143,HOLD,0
2019-01-24 05:30:00,3552.97,3589.0,3529.22,3569.62,20826.25118,3633.6012527908733,3876.0891418685487,44.827861581292765,128.79357142857143,HOLD,0
2019-01-25 05:30:00,3569.07,3587.15,3522.51,3565.29,17608.346671,3627.0954191917426,3863.900940226645,44.627738159305075,119.625,HOLD,0
2019-01-26 05:30:00,3566.69,3662.94,3545.0,3565.25,19476.532344,3621.2053792687193,3852.1891386491297,44.62575621126258,121.75,HOLD,0
2019-01-27 05:30:00,3565.62,3579.0,3486.0,3550.84,22735.598162,3614.5039145764604,3840.3715253687715,43.869893977712174,116.26428571428573,HOLD,0
2019-01-28 05:30:00,3550.05,3557.75,3380.27,3434.15,40405.111401,3597.3273512834644,3824.4412694719567,38.22383219524359,114.30928571428574,HOLD,0
2019-01-29 05:30:00,3434.0,3443.45,3349.92,3411.04,29544.928977,3579.585698780277,3808.2294549828603,37.20264846059346,111.57571428571428,HOLD,0
2019-01-30 05:30:00,3410.04,3478.0,3387.1,3458.18,23968.260243,3568.0232512773937,3794.5020253756893,40.6837573792945,110.81928571428573,HOLD,0
2019-01-31 05:30:00,3457.5,3489.2,3418.8,3434.1,29607.190253,3555.268655917642,3780.368612615858,39.479822320763574,108.39714285714285,HOLD,0
2019-02-01 05:30:00,3434.1,3488.0,3401.2,3462.07,25260.476159,3546.392593449295,3767.8863140819035,41.64013661522033,110.72214285714287,HOLD,0
2019-02-02 05:30:00,3462.2,3526.4,3440.29,3504.77,17920.802,3542.4285369303143,3757.568027255162,44.87520752514259,107.88928571428573,HOLD,0
2019-02-03 05:30:00,3504.06,3511.09,3426.0,3458.11,19867.33639,3534.398200079808,3745.82457520594,42.12710639783013,98.34357142857145,HOLD,0
2019-02-04 05:30:00,3458.11,3484.88,3433.31,3463.22,23131.981108,3527.619323881731,3734.742042844923,42.54209567116837,96.0264285714286,HOLD,0
2019-02-05 05:30:00,3463.22,3478.97,3448.43,3471.59,25264.41503,3522.2831977977567,3724.42235489022,43.259793817784086,85.80428571428573,HOLD,0
2019-02-06 05:30:00,3471.57,3482.72,3380.0,3405.37,35310.244846,3511.1486075313037,3711.910497835702,39.09874109288691,86.46428571428571,HOLD,0
2019-02-07 05:30:00,3407.0,3426.45,3390.0,3398.4,18665.538638,3500.4106449092747,3699.615968508812,38.677044263084014,84.79785714285711,HOLD,0
2019-02-08 05:30:00,3398.4,3733.58,3373.1,3659.04,47968.058013,3515.5182025369627,3698.024754057486,57.246590419166246,105.9292857142857,HOLD,0
2019-02-09 05:30:00,3660.27,3680.02,3625.13,3665.18,24759.833719,3529.7717070572517,3696.736724486604,57.572530171329,101.42571428571425,HOLD,0
2019-02-10 05:30:00,3665.18,3684.99,3609.76,3680.06,23250.602634,3544.0848778137038,3696.0827352910514,58.4002372564471,100.1564285714285,HOLD,0
2019-02-11 05:30:00,3679.75,3684.9,3615.53,3631.05,24954.614571,3552.367270402875,3693.5324319463043,54.62058095813275,92.43428571428565,HOLD,0
2019-02-12 05:30:00,3631.05,3667.6,3582.34,3631.46,29479.59823,3559.899911316887,3691.0982189288025,54.64702496834377,91.84357142857137,HOLD,0
2019-02-13 05:30:00,3631.51,3670.0,3591.75,3609.4,25773.997648,3564.6142054771835,3687.8943672061046,52.862103313635664,90.93999999999993,HOLD,0
2019-02-14 05:30:00,3608.34,3626.4,3568.11,3590.56,21753.501261,3567.0852335269756,3684.077333198022,51.3203933297326,90.07499999999995,HOLD,0
2019-02-15 05:30:00,3590.57,3653.23,3573.45,3602.47,20777.872899,3570.455211286311,3680.877045621629,52.26811835198446,89.57357142857138,HOLD,0
2019-02-16 05:30:00,3602.49,3648.2,3597.91,3618.41,19565.992751,3575.022334020948,3678.427357558036,53.57094423232009,87.01499999999994,HOLD,0
2019-02-17 05:30:00,3617.22,3700.11,3604.4,3667.58,25690.227779,3583.8373498284773,3678.001970987133,57.430790291919465,87.77357142857136,HOLD,0
2019-02-18 05:30:00,3667.62,3925.0,3655.0,3898.6,64042.730492,3613.814745082908,3686.652874085677,70.03526249751513,103.37571428571421,HOLD,0
2019-02-19 05:30:00,3897.35,3994.52,3856.0,3907.79,50207.172667,3641.812388408345,3695.32491823918,70.41059478692458,111.08857142857134,HOLD,0
2019-02-20 05:30:00,3907.35,3986.98,3870.66,3969.74,36205.14085,3673.0435895123123,3706.0862939945064,72.87694392105212,112.05999999999995,HOLD,0
2019-02-21 05:30:00,3969.74,4016.48,3901.03,3937.31,31103.884728,3698.2118190825686,3715.1538903084474,69.60612790161018,117.70285714285708,HOLD,0
2019-02-22 05:30:00,3937.31,3988.0,3926.65,3962.0,23943.16375,3723.334502979467,3724.834129904195,70.68486756902425,96.33642857142851,HOLD,0
2019-02-23 05:30:00,3962.0,4162.02,3933.15,4117.76,33657.942883,3760.8988360290414,3740.242987555011,76.38027699324866,108.7635714285714,HOLD,0
2019-02-24 05:30:00,4118.0,4198.0,3712.66,3743.56,62224.18689,3759.2475183119896,3740.3730664744226,50.830387048480034,138.05714285714288,HOLD,0
2019-02-25 05:30:00,3743.56,3872.66,3740.0,3827.92,38102.966245,3765.787754663229,3743.806279553857,54.52365508755888,142.57785714285714,HOLD,0
2019-02-26 05:30:00,3828.44,3841.51,3777.0,3809.23,28838.748036,3769.925111361969,3746.3719156497846,53.563719312563144,141.09571428571434,HOLD,0
2019-02-27 05:30:00,3809.31,3838.85,3677.17,3818.07,31500.995466,3774.5103388513053,3749.183605232146,53.97644831997864,147.05500000000004,HOLD,0
2019-02-28 05:30:00,3818.04,3888.0,3763.87,3813.69,32561.961044,3778.241735151181,3751.713267772062,53.72166934052928,151.75785714285718,HOLD,0
2019-03-01 05:30:00,3814.26,3857.0,3813.01,3823.0,23174.57217,3782.5044270415447,3754.508825898648,54.21635566250138,149.20142857142858,HOLD,0
2019-03-02 05:30:00,3822.17,3841.31,3772.25,3819.93,19445.838355,3786.0687673233024,3757.074362137917,54.01132894502599,150.54214285714286,HOLD,0
2019-03-03 05:30:00,3819.97,3835.0,3781.32,3807.75,16718.16541,3788.1336466258454,3759.0616420540773,53.15251798879831,147.54,HOLD,0
2019-03-04 05:30:00,3807.32,3830.0,3670.69,3715.3,34742.84166,3781.1971088519554,3757.3454992284273,47.03870213114443,139.63357142857143,HOLD,0
2019-03-05 05:30:00,3716.1,3877.1,3703.55,3857.73,32962.536162,3788.48595562796,3761.2821463175087,55.526073856547264,142.13571428571427,HOLD,0
2019-03-06 05:30:00,3857.58,3907.0,3813.09,3861.84,24775.11883,3795.4720550919637,3765.2255915599594,55.746461700225325,140.53499999999994,HOLD,0
2019-03-07 05:30:00,3861.84,3905.4,3840.4,3873.64,26455.257661,3802.9166212736814,3769.477136988981,56.4142693122114,136.93142857142854,HOLD,0
2019-03-08 05:30:00,3873.63,3932.0,3800.0,3864.89,34730.366592,3808.818847819045,3773.218817891374,55.742529992969466,141.97785714285712,HOLD,0
2019-03-09 05:30:00,3864.88,3971.75,3854.75,3943.04,30979.747653,3821.6018146934216,3779.878472091712,60.29044589672095,133.9871428571428,HOLD,0
2019-03-10 05:30:00,3943.43,3943.43,3881.69,3916.82,23187.561412,3830.670213294048,3785.2487280881155,58.13205593312562,103.72999999999992,HOLD,0
2019-03-11 05:30:00,3915.99,3936.98,3830.0,3871.61,38066.885705,3834.5692405993773,3788.63544463368,54.508522049351555,101.89571428571422,HOLD,0
2019-03-12 05:30:00,3871.61,3905.2,3826.06,3882.73,26921.008622,3839.1559795899125,3792.3254271970654,55.24742874226694,102.9407142857142,HOLD,0
2019-03-13 05:30:00,3882.69,3893.56,3840.0,3866.0,24461.008757,3841.7125529623017,3795.214626130514,53.83076765809409,95.21785714285706,HOLD,0
2019-03-14 05:30:00,3866.0,3920.0,3810.43,3877.12,27048.74853,3845.0846907754158,3798.426601576376,54.66291647915551,94.17785714285706,HOLD,0
2019-03-15 05:30:00,3877.12,3939.22,3872.2,3923.76,21740.061498,3852.5775773682335,3803.341636808675,58.07601877077909,95.82285714285707,HOLD,0
2019-03-16 05:30:00,3924.46,4056.98,3921.98,4005.98,28568.376124,3867.187331904592,3811.2882392867664,63.31860078171266,100.53285714285708,HOLD,0
2019-03-17 05:30:00,4005.98,4012.0,3950.01,3981.14,18814.255577,3878.039966961298,3817.94909264807,60.843155958421306,101.1264285714285,HOLD,0
2019-03-18 05:30:00,3981.85,4037.0,3953.33,3987.81,22454.47801,3888.494255822127,3824.610304701087,61.28088592479035,95.72357142857138,HOLD,0
2019-03-19 05:30:00,3987.83,4031.0,3970.0,4015.53,19893.741815,3900.5928981247816,3832.0973515755545,63.12578841160715,87.68428571428568,HOLD,0
2019-03-20 05:30:00,4017.48,4050.0,3980.5,4043.04,23432.300255,3914.159288779564,3840.369612298082,64.9126097082723,85.94071428571426,HOLD,0
2019-03-21 05:30:00,4043.04,4069.32,3880.01,3980.64,35997.682119,3920.4907850862724,3845.8704118158043,58.042224213188426,94.81999999999996,HOLD,0
2019-03-22 05:30:00,3980.85,4008.0,3968.25,3986.93,20022.606318,3926.8183293637703,3851.4021603720475,58.518823991193095,88.23071428571426,HOLD,0
2019-03-23 05:30:00,3987.89,4018.83,3978.01,4006.01,17302.604318,3934.3603932338874,3857.465212906477,60.0029861507732,82.78928571428567,HOLD,0
2019-03-24 05:30:00,4006.01,4006.02,3950.0,3992.18,17179.850648,3939.8670224497077,3862.748145733674,58.37268272671102,82.38071428571425,HOLD,0
2019-03-25 05:30:00,3991.35,3999.3,3888.71,3936.12,33192.890217,3939.510163168783,3865.6254733519613,52.183358933274825,82.6385714285714,HOLD,0
2019-03-26 05:30:00,3935.47,3958.98,3894.0,3948.55,29349.537627,3940.3711000098515,3868.877415573453,53.364105203824366,81.62714285714284,HOLD,0
2019-03-27 05:30:00,3948.77,4048.0,3936.15,4038.05,32364.555852,3949.6738523898653,3875.511634570573,60.85871731952637,85.79071428571426,HOLD,0
2019-03-28 05:30:00,4039.58,4039.7,4002.0,4027.81,20089.293875,3957.1153902574974,3881.484119489374,59.67704313379612,80.65714285714282,HOLD,0
2019-03-29 05:30:00,4028.22,4123.71,4024.03,4103.25,30084.217444,3971.0329721377357,3890.180820685869,65.05960650429782,82.98999999999994,HOLD,0
2019-03-30 05:30:00,4104.24,4140.0,4052.0,4106.97,19509.292601,3983.9793557436656,3898.6823571295604,65.30554290895304,79.63285714285709,HOLD,0
2019-03-31 05:30:00,4106.99,4116.12,4082.57,4103.95,13525.087433,3995.405131387126,3906.732068614676,64.90612329736146,77.60142857142851,HOLD,0
2019-04-01 05:30:00,4102.44,4158.7,4067.0,4144.56,25507.067641,4009.610356969304,3916.0586541591983,67.76150897262418,78.17499999999993,HOLD,0
2019-04-02 05:30:00,4144.54,4897.99,4140.54,4857.29,105383.639263,4090.3417515436563,3952.969687329426,87.2968605106019,127.92142857142848,HOLD,0
2019-04-03 05:30:00,4857.19,5275.01,4753.5,4932.6,109890.125743,4170.556822825213,3991.3865623361153,88.11628871591601,160.20785714285708,HOLD,0
2019-04-04 05:30:00,4932.59,5039.08,4777.0,4898.66,61054.254168,4239.899982556145,4026.965912832738,85.44136206086341,165.4057142857142,HOLD,0
2019-04-05 05:30:00,4898.64,5028.22,4880.62,5004.95,39768.552806,4312.761888979369,4065.318229976552,86.79346517919699,173.10928571428568,HOLD,0
2019-04-06 05:30:00,5004.96,5205.0,4928.59,5043.89,41770.842313,4382.393137648,4103.693593506883,87.26027226417136,189.93714285714282,HOLD,0
2019-04-07 05:30:00,5042.07,5234.0,5026.0,5170.27,37615.486804,4457.4290293005715,4145.520119251712,88.66110527819072,200.79285714285712,HOLD,0
2019-04-08 05:30:00,5170.27,5305.0,5039.0,5236.9,50178.430782,4531.664359843375,4188.319330261448,89.32740899235618,211.8935714285714,HOLD,0
2019-04-09 05:30:00,5238.38,5238.4,5076.68,5150.0,34067.012311,4590.553468429721,4226.032297702176,82.5169073735138,218.80357142857133,HOLD,0
2019-04-10 05:30:00,5150.0,5422.0,5135.0,5308.25,40073.620471,4658.905519055462,4268.472207596208,84.79097949638805,231.31428571428563,HOLD,0
2019-04-11 05:30:00,5307.86,5332.67,4927.0,5017.37,54696.600686,4693.044993431132,4297.840748474788,67.42937252969574,257.5978571428571,HOLD,0
2019-04-12 05:30:00,5017.37,5080.58,4861.22,5048.01,33276.678614,4726.8511845329285,4327.259150495384,68.16872892207313,266.1464285714285,HOLD,0
2019-04-13 05:30:00,5047.0,5099.0,5004.0,5045.22,17292.456802,4757.172024101221,4355.414477926938,68.01732143286549,266.6464285714285,HOLD,0
2019-04-14 05:30:00,5047.45,5152.99,5000.0,5131.3,18281.607739,4792.803259901105,4385.84136114549,70.21536917558171,275.1778571428571,HOLD,0
2019-04-15 05:30:00,5131.28,5167.38,4950.0,5024.95,29057.191581,4814.912473243857,4410.904445022138,64.33270545483623,284.1549999999999,HOLD,0
2019-04-16 05:30:00,5024.95,5197.72,5003.94,5173.72,24242.229493,4849.084618649204,4440.818780511467,68.32988806860413,243.89285714285714,HOLD,0
2019-04-17 05:30:00,5173.72,5230.4,5146.8,5202.82,23307.536134,4882.773702587374,4470.701181275723,69.0602907502151,212.61357142857136,HOLD,0
2019-04-18 05:30:00,5202.41,5287.0,5198.8,5258.44,22619.239001,4918.551445198101,4501.5928996570665,70.46248873893268,200.19357142857137,HOLD,0
2019-04-19 05:30:00,5258.44,5320.0,5175.0,5258.68,24611.236323,4950.94464089352,4531.282589866593,70.46870802451693,200.00785714285706,HOLD,0
2019-04-20 05:30:00,5258.68,5333.42,5230.1,5291.73,19168.908274,4983.400389379852,4561.104056930649,71.36291951277893,187.64428571428562,HOLD,0
2019-04-21 05:30:00,5292.91,5314.35,5165.0,5256.14,25549.570939,5009.375590391294,4588.360368423564,68.94198636246111,183.45499999999993,HOLD,0
2019-04-22 05:30:00,5257.41,5400.0,5208.35,5357.14,29563.852309,5042.496010354028,4618.508589269699,71.85954365686851,178.14428571428562,HOLD,0
2019-04-23 05:30:00,5357.14,5600.0,5332.41,5493.31,41262.103917,5085.430676034597,4652.814526945397,75.23702722158878,185.70642857142852,HOLD,0
2019-04-24 05:30:00,5490.91,5582.2,5333.35,5415.0,48224.152413,5116.818230697969,4682.704153339695,70.03137409374062,182.9814285714285,HOLD,0
2019-04-25 05:30:00,5415.0,5491.84,5102.0,5219.9,49636.089948,5126.635542060067,4703.770657130296,59.06637402545974,181.85071428571422,HOLD,0
2019-04-26 05:30:00,5220.47,5510.0,5161.62,5314.1,48912.294513,5144.489299959108,4727.7051411644015,62.1480210826977,191.06642857142853,HOLD,0
2019-04-27 05:30:00,5315.0,5342.5,5257.67,5295.69,15422.896935,5158.889366629669,4749.97905719717,61.17864982724026,190.33999999999995,HOLD,0
2019-04-28 05:30:00,5295.69,5340.0,5259.48,5307.52,14371.433869,5173.044665045891,4771.84340789532,61.59320896763518,185.16357142857143,HOLD,0
2019-04-29 05:30:00,5309.81,5332.0,5178.8,5238.14,19918.135079,5179.244220755806,4790.129548762169,57.70152651309283,180.5792857142857,HOLD,0
2019-04-30 05:30:00,5238.14,5339.98,5192.15,5320.81,22238.06823,5192.72667592192,4810.940546849927,60.873799593156456,177.29714285714277,HOLD,0
2019-05-01 05:30:00,5321.94,5402.0,5316.2,5383.2,17217.473216,5210.866992500785,4833.382094032283,63.12165818976458,177.4542857142857,HOLD,0
2019-05-02 05:30:00,5383.2,5538.0,5370.0,5492.87,22795.787835,5237.7244217864245,4859.244364854547,66.73903461941362,183.1542857142857,HOLD,0
2019-05-03 05:30:00,5494.81,5844.0,5477.57,5772.69,46297.172849,5288.673524473432,4895.065762311231,73.80044979677,198.9707142857143,HOLD,0
2019-05-04 05:30:00,5770.62,5900.0,5587.45,5829.45,39682.408991,5340.176045952153,4931.708281436281,74.96165975382416,213.91571428571433,HOLD,0
2019-05-05 05:30:00,5829.83,5839.9,5696.0,5775.62,23822.543775,5381.6468987186145,4964.802858634859,71.7153088244737,213.52642857142857,HOLD,0
2019-05-06 05:30:00,5773.18,5805.0,5619.14,5747.79,25256.596325,5416.517670269222,4995.50823672761,70.02683520215452,213.11285714285714,HOLD,0
2019-05-07 05:30:00,5749.92,6028.41,5747.74,5846.34,39905.064422,5457.453130243583,5028.874188228488,72.49629371617252,214.04714285714286,HOLD,0
2019-05-08 05:30:00,5846.34,6014.72,5772.2,5987.29,23074.186907,5507.913784506099,5066.459122023449,75.5934850674831,213.59500000000006,HOLD,0
2019-05-09 05:30:00,5986.66,6224.55,5983.71,6209.18,27453.011436,5574.701043124565,5111.271705473509,79.50603686672125,202.95214285714292,HOLD,0
2019-05-10 05:30:00,6209.95,6468.92,6172.0,6373.33,36623.61079,5650.760943779368,5160.764187611803,81.82700263139472,199.27642857142862,HOLD,0
2019-05-11 05:30:00,6375.16,7343.99,6372.85,7076.22,74022.424393,5786.518949133714,5235.880101823106,88.06170995181525,262.5842857142857,HOLD,0
2019-05-12 05:30:00,7076.24,7521.78,6750.0,6967.31,86948.975339,5898.975239692408,5303.779313516318,83.29339276896833,311.96,HOLD,0
2019-05-13 05:30:00,6968.24,8100.0,6870.0,7790.71,85804.735333,6079.140454959797,5401.3060071039135,88.40515592151796,388.8742857142857,HOLD,0
2019-05-14 05:30:00,7795.62,8366.0,7599.56,7947.56,76583.722603,6257.085173535055,5501.159104864545,89.08996120023944,433.06071428571425,HOLD,0
2019-05-15 05:30:00,7945.26,8249.0,7850.0,8169.87,37884.327211,6439.255157007908,5605.814434085543,89.99215895957838,455.4321428571428,HOLD,0
2019-05-16 05:30:00,8169.08,8320.0,7705.0,7866.59,69630.513996,6575.19180872144,5694.472299415522,80.24330203018441,487.3607142857142,HOLD,0
2019-05-17 05:30:00,7868.67,7925.0,6913.0,7355.26,88752.008159,6649.484017414636,5759.601228850207,67.05415002600014,533.472857142857,HOLD,0
2019-05-18 05:30:00,7355.28,7458.0,7156.61,7257.45,37054.944779,6707.385539565623,5818.340396346277,64.85811592892588,532.6757142857142,HOLD,0
2019-05-19 05:30:00,7257.32,8275.09,7243.08,8148.48,65577.442058,6844.6326310355635,5909.718420018971,73.40350104549053,596.1121428571429,HOLD,0
2019-05-20 05:30:00,8147.94,8156.03,7553.0,7938.15,65859.208564,6948.7771423655095,5989.264756488816,69.13015828827477,625.91,HOLD,0
2019-05-21 05:30:00,7937.16,8042.32,7771.0,7904.87,52301.752247,7039.833604997366,6064.386530744156,68.45111376350067,625.2421428571428,HOLD,0
2019-05-22 05:30:00,7904.48,8016.0,7465.0,7628.43,49136.994589,7095.890404521427,6125.721568754189,62.92223471873557,647.2764285714285,HOLD,0
2019-05-23 05:30:00,7627.8,7940.98,7461.0,7851.51,49648.184701,7167.8541755193855,6193.399546450103,65.35416979980408,664.357857142857,HOLD,0
2019-05-24 05:30:00,7849.95,8130.0,7766.0,7964.87,46664.785325,7243.760444517539,6262.86897600108,66.55465815232755,669.1492857142856,HOLD,0
2019-05-25 05:30:00,7964.52,8091.8,7908.34,8025.41,28414.328817,7318.2032593253925,6331.988231844175,67.208149978682,612.8864285714286,HOLD,0
2019-05-26 05:30:00,8023.0,8740.0,7833.42,8614.43,49652.144567,7441.653425103927,6421.495752164011,72.78069792825012,622.515,HOLD,0
2019-05-27 05:30:00,8612.54,8908.32,8589.0,8756.32,51886.768793,7566.859765570219,6513.057487373265,73.93000295892827,557.4664285714285,HOLD,0
